1490757547695,100,28-Mar-2017 10:19:07.007,OKA-KIJ,127.97395,26.57722,290.91739367531056,37.68338
1490757547712,98,28-Mar-2017 10:19:07.007,MIG-SHA,105.38399,31.4592,239.58733103856238,86.91167
1490757547845,88,28-Mar-2017 10:19:07.007,PHX-DTW,-104.97582,36.46384,289.9799958366296,64.31835
1490757548025,17,28-Mar-2017 10:19:08.008,PVD-TPA,-76.18691,36.52188,294.0873297944908,-146.10928
1490757548156,83,28-Mar-2017 10:19:08.008,AUA-JFK,-70.99396,21.17963,211.29712375395533,-6.30822
1490757548485,23,28-Mar-2017 10:19:08.008,SGC-TOF,75.26631,60.71702,270.0675522435446,125.53759
1490757548508,45,28-Mar-2017 10:19:08.008,STT-MIA,-68.89092,20.45459,224.47290463641102,-60.84429
1490757548540,72,28-Mar-2017 10:19:08.008,TPA-PDX,-96.24678,36.58511,234.78126869605097,-57.2321
1490757548814,75,28-Mar-2017 10:19:08.008,IGR-SLA,-55.39493,-25.69546,229.75377822490663,-86.92662
1490757548994,25,28-Mar-2017 10:19:08.008,LAS-ATW,-110.37372,38.17334,267.6434547755509,62.65648
1490757549029,44,28-Mar-2017 10:19:09.009,ADD-MPM,36.14349,-6.66827,226.75594634636994,-170.36441
1490757549147,6,28-Mar-2017 10:19:09.009,ALA-AUH,76.22051,42.86886,220.5251981909669,-129.17483
1490757549223,52,28-Mar-2017 10:19:09.009,LUX-ARN,6.89413,50.39746,208.68438738961328,29.89213
1490757549315,14,28-Mar-2017 10:19:09.009,JUB-DXB,40.05282,12.83852,268.15734399987,47.07343
1490757549316,73,28-Mar-2017 10:19:09.009,PEK-TLV,75.70112,44.10782,244.62364437954864,-96.77352
1490757549629,55,28-Mar-2017 10:19:09.009,PFO-DME,32.75948,36.17971,244.09261604622398,8.75241
1490757549686,50,28-Mar-2017 10:19:09.009,CIA-VLC,7.95101,41.16567,297.7972141558625,-101.83432
1490757549778,31,28-Mar-2017 10:19:09.009,ATL-GDL,-85.46001,33.06464,251.43778393512486,-123.84047
1490757549912,59,28-Mar-2017 10:19:09.009,IAH-GJT,-99.44597,33.20253,264.60853415861357,-48.45242
1490757550079,2,28-Mar-2017 10:19:10.010,VIE-HRK,24.3463,49.24681,241.6641035986276,80.43632
1490757550178,27,28-Mar-2017 10:19:10.010,CUN-ORD,-87.13092,27.10551,282.3677364842538,-2.23946
1490757550255,60,28-Mar-2017 10:19:10.010,AUH-MED,48.9053,24.65435,260.6610821393025,-88.76001
1490757550365,84,28-Mar-2017 10:19:10.010,IKA-MSQ,48.88931,38.04588,292.7611513785117,-35.26314
1490757550372,95,28-Mar-2017 10:19:10.010,LAS-ATL,-102.4459,36.03934,272.85971036801175,93.95878
1490757550551,12,28-Mar-2017 10:19:10.010,HEL-DEL,36.79522,57.65177,253.7715013151889,118.58252
1490757550691,65,28-Mar-2017 10:19:10.010,CGQ-NKG,122.7328,39.51979,237.35302904852693,-156.81664
1490757550796,48,28-Mar-2017 10:19:10.010,TRV-MCT,74.68606,10.48451,238.58772388703082,-47.9246
1490757550868,53,28-Mar-2017 10:19:10.010,PMI-LUX,3.84436,43.18414,251.02510066089374,13.36318
1490757551046,26,28-Mar-2017 10:19:11.011,LAS-DSM,-109.94939,37.85099,287.47848007179505,68.48621
1490757551320,43,28-Mar-2017 10:19:11.011,YVR-PHX,-121.58882,47.44996,215.76318826244167,149.26499
1490757551754,19,28-Mar-2017 10:19:11.011,HKG-ADD,111.44366,22.40522,268.81589770917327,-88.04797
1490757551862,9,28-Mar-2017 10:19:11.011,DUS-KVA,7.72937,50.88779,277.99298429912244,123.94248
1490757551938,77,28-Mar-2017 10:19:11.011,DFW-BDL,-90.50247,36.05407,291.3713112154321,61.49548
1490757552046,96,28-Mar-2017 10:19:12.012,ATL-HPN,-83.36553,34.48531,295.34191251329264,46.33502
1490757552075,35,28-Mar-2017 10:19:12.012,ZNZ-MBA,39.22795,-6.20393,212.77899312802546,9.56488
1490757552081,16,28-Mar-2017 10:19:12.012,FUK-HAN,122.35999,30.31809,248.16577536995482,-117.54757
1490757552126,56,28-Mar-2017 10:19:12.012,ATL-OMA,-89.21077,37.16353,290.6137646363975,-49.25913
1490757552135,21,28-Mar-2017 10:19:12.012,DOH-DWC,51.58832,25.25675,247.69802084345065,101.73606
1490757552144,69,28-Mar-2017 10:19:12.012,PDX-SEA,-122.59392,45.61262,276.6216960422138,5.98062
1490757552144,92,28-Mar-2017 10:19:12.012,PER-RVT,115.98773,-31.94992,231.48966523342656,118.67242
1490757552148,70,28-Mar-2017 10:19:12.012,DEC-STL,-88.88261,39.82264,202.93207688746392,-132.5263
1490757552172,74,28-Mar-2017 10:19:12.012,MAF-DAL,-102.17521,31.94765,266.7181856108547,77.2511
1490757552278,86,28-Mar-2017 10:19:12.012,JAC-SLC,-110.749,43.58293,292.19804894149803,-161.53116
1490757552295,58,28-Mar-2017 10:19:12.012,LPL-IBZ,-0.86513,47.50608,202.81536121662987,168.51259
1490757552309,18,28-Mar-2017 10:19:12.012,BHH-JED,42.5968,19.99651,290.81254155224815,-61.75712
1490757552326,33,28-Mar-2017 10:19:12.012,PAP-MIA,-72.97944,19.24329,262.16857553060436,-44.52196
1490757552348,94,28-Mar-2017 10:19:12.012,YHI-YSY,-117.87196,70.77574,284.8936233964085,-59.10432
1490757552379,63,28-Mar-2017 10:19:12.012,VNO-ARN,25.2592,54.65569,297.5852264120592,-35.48845
1490757552381,47,28-Mar-2017 10:19:12.012,LMM-HMO,-109.09315,25.70733,278.33513449745254,-26.66903
1490757552407,82,28-Mar-2017 10:19:12.012,UAP-AUQ,-140.05428,-9.36099,282.3728486773507,111.71792
1490757552465,76,28-Mar-2017 10:19:12.012,VLV-CCS,-70.55961,9.34956,286.336315801508,70.06545
1490757552472,99,28-Mar-2017 10:19:12.012,BCN-SLM,2.053,41.29676,213.021642931723,-90.95717
1490757552475,34,28-Mar-2017 10:19:12.012,LSE-MSP,-91.28213,43.8924,252.7872501338689,-53.78365
1490757552526,20,28-Mar-2017 10:19:12.012,MIA-AUA,-79.76144,25.17883,245.97584806878692,142.24554
1490757552549,46,28-Mar-2017 10:19:12.012,CEB-KLO,123.96171,10.32282,256.2013376697946,-48.76949
1490757552552,85,28-Mar-2017 10:19:12.012,AJA-OLB,8.81896,41.90102,282.4823906921115,152.15526
1490757552642,62,28-Mar-2017 10:19:12.012,CDG-NCE,2.56902,48.99338,252.56587216442725,147.25351
1490757552648,89,28-Mar-2017 10:19:12.012,TRD-TOS,11.19678,63.73568,291.19204100147135,23.64594
1490757552650,5,28-Mar-2017 10:19:12.012,CLT-DCA,-80.92618,35.23084,238.5592558013934,39.43363
1490757552692,4,28-Mar-2017 10:19:12.012,DEL-GOP,77.12535,28.5607,222.14283072730396,106.50976
1490757552692,49,28-Mar-2017 10:19:12.012,CXH-YWH,-123.12363,49.26526,272.21868260601155,-168.24778
1490757552728,80,28-Mar-2017 10:19:12.012,ROC-JFK,-77.64978,43.10539,231.3737806530661,129.22364
1490757552739,39,28-Mar-2017 10:19:12.012,RMP-FAI,-150.09945,65.49585,226.6359162862053,124.78056
1490757552770,41,28-Mar-2017 10:19:12.012,DZA-HAH,45.26042,-12.79177,259.32402157389805,-57.30641
1490757552801,13,28-Mar-2017 10:19:12.012,EXT-CDG,-3.38129,50.72617,239.59900515972168,111.82786
1490757552806,42,28-Mar-2017 10:19:12.012,ASM-SAH,38.93742,15.2931,278.33314401931034,87.23362
1490757552876,90,28-Mar-2017 10:19:12.012,DCM-AGF,2.26052,43.567,250.28827277698633,-62.61873
1490757552879,15,28-Mar-2017 10:19:12.012,MNL-SGN,120.62031,14.41841,232.98563359483276,-103.18127
1490757552882,29,28-Mar-2017 10:19:12.012,OLB-ZRH,9.51514,40.91751,202.60540321204695,-5.70332
1490757552911,64,28-Mar-2017 10:19:12.012,SJU-AZS,-66.02437,18.44465,234.7700169343879,-76.24001
1490757552926,54,28-Mar-2017 10:19:12.012,ATL-DAB,-84.41402,33.6192,224.3093367934304,146.27054
1490757552963,8,28-Mar-2017 10:19:12.012,RUH-RAH,46.68287,24.98193,299.7645371985202,-30.68815
1490757552984,32,28-Mar-2017 10:19:12.012,YZS-YUT,-83.38236,64.21389,241.98832803386927,-25.86971
1490757552985,91,28-Mar-2017 10:19:12.012,BIA-MRS,9.45669,42.55884,220.86453493538897,-72.76611
1490757553300,37,28-Mar-2017 10:19:13.013,SYX-SWA,110.85147,19.36316,278.9208886282106,52.33057
1490757553443,38,28-Mar-2017 10:19:13.013,CMN-EUN,-8.44263,32.49185,226.32317100535434,-140.96435
1490757553447,24,28-Mar-2017 10:19:13.013,BIL-LAS,-111.3326,42.09295,219.88953810535176,-152.52032
1490757553652,67,28-Mar-2017 10:19:13.013,MAD-SPC,-5.43864,39.20925,209.66428402332127,-132.37355
1490757553756,28,28-Mar-2017 10:19:13.013,LGG-AGA,-1.51512,43.01784,290.6086085532871,-150.48394
1490757554233,57,28-Mar-2017 10:19:14.014,BSR-IST,44.32637,32.82367,295.3786492484056,-52.16714
1490757555027,11,28-Mar-2017 10:19:15.015,VKO-ESB,35.58915,50.63402,274.4333713815446,-169.21286
1490757555075,78,28-Mar-2017 10:19:15.015,DCA-STL,-80.14415,38.9638,292.7221936924533,-88.30917
1490757555099,71,28-Mar-2017 10:19:15.015,IAH-SFO,-105.20118,33.6306,294.85423480752576,-69.12515
1490757555255,22,28-Mar-2017 10:19:15.015,LJG-NGB,103.34449,27.53382,284.28850984030373,77.46961
1490757555296,66,28-Mar-2017 10:19:15.015,CDG-PNR,5.99927,34.85298,279.9069233087878,170.85826
1490757555366,30,28-Mar-2017 10:19:15.015,TPE-KUH,124.2327,28.13774,248.57628910167546,41.90958
1490757555710,7,28-Mar-2017 10:19:15.015,DME-MLA,24.66316,46.70428,266.18420063818417,-141.28185
1490757555795,93,28-Mar-2017 10:19:15.015,GDL-PHX,-104.34126,22.2323,211.59622359633462,-29.46859
1490757556056,81,28-Mar-2017 10:19:16.016,BIQ-NYO,3.57549,49.12067,209.72829676913906,33.79604
1490757556203,1,28-Mar-2017 10:19:16.016,PMI-INN,4.06558,40.92773,285.77104472929256,37.03932
1490757556421,87,28-Mar-2017 10:19:16.016,TSF-AGP,8.23151,43.94661,247.15382592804067,-122.54899
1490757556593,10,28-Mar-2017 10:19:16.016,HGH-HKG,118.68852,28.24415,231.6770608437351,-142.91512
1490757556770,97,28-Mar-2017 10:19:16.016,LAX-COS,-114.28784,35.63617,212.54215579102578,64.58531
1490757556836,51,28-Mar-2017 10:19:16.016,CRL-REU,3.97787,49.30173,224.86952197809808,-165.33442
1490757556894,36,28-Mar-2017 10:19:16.016,ITM-CTS,135.99733,35.58878,298.4888038322238,29.78622
1490757557097,40,28-Mar-2017 10:19:17.017,SUV-SYD,176.82423,-19.3348,274.39932636724643,-127.88701
1490757557265,61,28-Mar-2017 10:19:17.017,MSP-RIC,-88.26377,42.98832,203.53700898792204,119.63109
1490757557436,3,28-Mar-2017 10:19:17.017,RIX-MLA,22.4689,54.63649,242.91813225996862,-160.33601
1490757557563,17,28-Mar-2017 10:19:17.017,PVD-TPA,-76.20118,36.5048,239.88481254564456,-146.12067
1490757557653,79,28-Mar-2017 10:19:17.017,DWC-KUF,55.02213,25.24273,292.0736493866782,-6.07793
1490757557772,100,28-Mar-2017 10:19:17.017,OKA-KIJ,127.99165,26.59771,285.6818011458853,37.69163
1490757557986,68,28-Mar-2017 10:19:17.017,AYT-ZRH,22.85705,41.59762,236.86624438515287,-55.17811
1490757558117,98,28-Mar-2017 10:19:18.018,MIG-SHA,105.41054,31.46041,242.34407518867056,86.92475
1490757558315,88,28-Mar-2017 10:19:18.018,PHX-DTW,-104.9513,36.47331,232.3608579924673,64.33597
1490757558375,83,28-Mar-2017 10:19:18.018,AUA-JFK,-70.99652,21.20124,236.59675029849282,-6.30906
1490757558432,23,28-Mar-2017 10:19:18.018,SGC-TOF,75.29779,60.706,211.64680464023667,125.57142
1490757558435,45,28-Mar-2017 10:19:18.018,STT-MIA,-68.91565,20.46751,297.1158865708453,-60.85114
1490757558480,75,28-Mar-2017 10:19:18.018,IGR-SLA,-55.42291,-25.6941,290.4768870476955,-86.91632
1490757558634,44,28-Mar-2017 10:19:18.018,ADD-MPM,36.13976,-6.69007,256.01570782404605,-170.36402
1490757558790,6,28-Mar-2017 10:19:18.018,ALA-AUH,76.19885,42.85591,236.2728721709302,-129.18872
1490757559022,72,28-Mar-2017 10:19:19.019,TPA-PDX,-96.27296,36.59863,265.10780771383634,-57.2449
1490757559205,25,28-Mar-2017 10:19:19.019,LAS-ATW,-110.34323,38.18572,293.8133243604954,62.67321
1490757559265,73,28-Mar-2017 10:19:19.019,PEK-TLV,75.67318,44.10543,225.83657642786315,-96.79562
1490757559298,14,28-Mar-2017 10:19:19.019,JUB-DXB,40.06634,12.85078,200.52958958413652,47.07751
1490757559377,50,28-Mar-2017 10:19:19.019,CIA-VLC,7.92819,41.16206,201.45764963966522,-101.85756
1490757559389,55,28-Mar-2017 10:19:19.019,PFO-DME,32.76412,36.20403,280.3377042096057,8.75484
1490757559397,52,28-Mar-2017 10:19:19.019,LUX-ARN,6.91536,50.42098,296.51005766292434,29.90306
1490757559587,2,28-Mar-2017 10:19:19.019,VIE-HRK,24.37691,49.25016,236.9657725457392,80.46032
1490757559852,60,28-Mar-2017 10:19:19.019,AUH-MED,48.88554,24.65473,208.14167883393898,-88.77116
1490757559903,31,28-Mar-2017 10:19:19.019,ATL-GDL,-85.48343,33.05147,259.5415984133758,-123.85217
1490757560166,12,28-Mar-2017 10:19:20.020,HEL-DEL,36.82788,57.64223,230.27854497304986,118.61483
1490757560267,59,28-Mar-2017 10:19:20.020,IAH-GJT,-99.46834,33.21911,268.49378805826177,-48.46464
1490757560382,27,28-Mar-2017 10:19:20.020,CUN-ORD,-87.13199,27.12995,266.50017914597225,-2.23996
1490757560393,84,28-Mar-2017 10:19:20.020,IKA-MSQ,48.87522,38.06156,212.97120002514336,-35.27448
1490757560493,95,28-Mar-2017 10:19:20.020,LAS-ATL,-102.41927,36.03784,237.17475751453296,93.97615
1490757560577,48,28-Mar-2017 10:19:20.020,TRV-MCT,74.67213,10.49687,209.70288467690983,-47.92755
1490757560836,53,28-Mar-2017 10:19:20.020,PMI-LUX,3.85035,43.20252,210.7647442213136,13.368
1490757561010,26,28-Mar-2017 10:19:21.021,LAS-DSM,-109.91903,37.86042,287.48204069180076,68.50569
1490757561085,65,28-Mar-2017 10:19:21.021,CGQ-NKG,122.71971,39.49618,274.6816210523218,-156.82332
1490757561345,19,28-Mar-2017 10:19:21.021,HKG-ADD,111.41996,22.40596,254.14333694784247,-88.05802
1490757561658,9,28-Mar-2017 10:19:21.021,DUS-KVA,7.76015,50.8747,265.88561950626877,123.96854
1490757561666,56,28-Mar-2017 10:19:21.021,ATL-OMA,-89.22912,37.17612,224.88098754065203,-49.2734
1490757561704,43,28-Mar-2017 10:19:21.021,YVR-PHX,-121.5686,47.42694,286.6957749603005,149.27607
1490757561710,96,28-Mar-2017 10:19:21.021,ATL-HPN,-83.347,34.49988,242.80433522610628,46.34819
1490757561894,77,28-Mar-2017 10:19:21.021,DFW-BDL,-90.47452,36.06633,287.11480487472517,61.51214
1490757561921,18,28-Mar-2017 10:19:21.021,BHH-JED,42.57422,20.0079,278.52672529272627,-61.76544
1490757561956,21,28-Mar-2017 10:19:21.021,DOH-DWC,51.61431,25.25186,271.8324024209438,101.74595
1490757561958,58,28-Mar-2017 10:19:21.021,LPL-IBZ,-0.8593,47.48668,227.81614882941716,168.51657
1490757561967,74,28-Mar-2017 10:19:21.021,MAF-DAL,-102.14688,31.95308,279.766195519364,77.26521
1490757561992,63,28-Mar-2017 10:19:21.021,VNO-ARN,25.23508,54.67523,277.73127161388794,-35.51014
1490757562011,82,28-Mar-2017 10:19:22.022,UAP-AUQ,-140.03256,-9.36952,267.1079651707906,111.71413
1490757562084,99,28-Mar-2017 10:19:22.022,BCN-SLM,2.01915,41.29632,294.2755677588739,-90.97402
1490757562088,86,28-Mar-2017 10:19:22.022,JAC-SLC,-110.75925,43.56067,265.972271792427,-161.53889
1490757562140,70,28-Mar-2017 10:19:22.022,DEC-STL,-88.90039,39.81011,206.24081624649915,-132.53705
1490757562202,46,28-Mar-2017 10:19:22.022,CEB-KLO,123.94363,10.33841,272.480919715245,-48.77251
1490757562222,92,28-Mar-2017 10:19:22.022,PER-RVT,116.00986,-31.96018,236.0305490338975,118.66144
1490757562229,47,28-Mar-2017 10:19:22.022,LMM-HMO,-109.10418,25.72711,249.9570377428458,-26.67433
1490757562243,35,28-Mar-2017 10:19:22.022,ZNZ-MBA,39.2319,-6.1806,258.6883142652446,9.56463
1490757562248,85,28-Mar-2017 10:19:22.022,AJA-OLB,8.835,41.87841,293.2511139126411,152.16572
1490757562250,34,28-Mar-2017 10:19:22.022,LSE-MSP,-91.30539,43.90466,236.19493222875357,-53.80132
1490757562470,62,28-Mar-2017 10:19:22.022,CDG-NCE,2.59045,48.97149,294.42906000864616,147.2679
1490757562483,16,28-Mar-2017 10:19:22.022,FUK-HAN,122.33335,30.30609,277.3000587229533,-117.55952
1490757562485,76,28-Mar-2017 10:19:22.022,VLV-CCS,-70.53879,9.35701,242.45501536607674,70.06948
1490757562515,94,28-Mar-2017 10:19:22.022,YHI-YSY,-117.92685,70.78651,230.10236971481964,-59.16649
1490757562555,49,28-Mar-2017 10:19:22.022,CXH-YWH,-123.13092,49.24237,263.5857897685717,-168.25362
1490757562562,54,28-Mar-2017 10:19:22.022,ATL-DAB,-84.39944,33.60101,252.39793866072324,146.27833
1490757562571,13,28-Mar-2017 10:19:22.022,EXT-CDG,-3.35181,50.71868,228.92191813775253,111.85305
1490757562573,15,28-Mar-2017 10:19:22.022,MNL-SGN,120.59913,14.4136,241.71834599902553,-103.18643
1490757562635,33,28-Mar-2017 10:19:22.022,PAP-MIA,-72.99489,19.25812,224.41140078492768,-44.52795
1490757562638,69,28-Mar-2017 10:19:22.022,PDX-SEA,-122.59068,45.63421,230.06606918265936,5.98316
1490757562660,64,28-Mar-2017 10:19:22.022,SJU-AZS,-66.04276,18.44892,204.8471406468253,-76.24713
1490757562772,20,28-Mar-2017 10:19:22.022,MIA-AUA,-79.74648,25.16134,240.01406412511287,142.25222
1490757562799,90,28-Mar-2017 10:19:22.022,DCM-AGF,2.2352,43.57649,231.43862977057174,-62.63836
1490757562824,41,28-Mar-2017 10:19:22.022,DZA-HAH,45.23809,-12.77779,286.2196188864735,-57.30181
1490757562872,5,28-Mar-2017 10:19:22.022,CLT-DCA,-80.90914,35.24776,238.33422315770744,39.44339
1490757562944,4,28-Mar-2017 10:19:22.022,DEL-GOP,77.15291,28.55352,273.8137031292556,106.52038
1490757562953,42,28-Mar-2017 10:19:22.022,ASM-SAH,38.96523,15.29439,294.27634771139293,87.24069
1490757562964,80,28-Mar-2017 10:19:22.022,ROC-JFK,-77.62702,43.09181,233.12044921891942,129.2391
1490757563037,32,28-Mar-2017 10:19:23.023,YZS-YUT,-83.40599,64.23505,260.19300420326994,-25.89035
1490757563040,39,28-Mar-2017 10:19:23.023,RMP-FAI,-150.05841,65.484,223.90274007500057,124.81815
1490757563069,37,28-Mar-2017 10:19:23.023,SYX-SWA,110.86998,19.37664,251.1146238043112,52.33739
1490757563100,89,28-Mar-2017 10:19:23.023,TRD-TOS,11.21821,63.7573,251.1557548530795,23.66781
1490757563130,38,28-Mar-2017 10:19:23.023,CMN-EUN,-8.45923,32.47457,255.3075860304815,-140.97234
1490757563214,91,28-Mar-2017 10:19:23.023,BIA-MRS,9.43204,42.56446,206.6043785456159,-72.7844
1490757563221,24,28-Mar-2017 10:19:23.023,BIL-LAS,-111.34408,42.07657,210.0707172277032,-152.52845
1490757563373,29,28-Mar-2017 10:19:23.023,OLB-ZRH,9.51255,40.93709,208.57843379343498,-5.70497
1490757563416,8,28-Mar-2017 10:19:23.023,RUH-RAH,46.67,25.00157,243.0165509485592,-30.69484
1490757563545,67,28-Mar-2017 10:19:23.023,MAD-SPC,-5.46097,39.19345,263.3601726059871,-132.38441
1490757563997,28,28-Mar-2017 10:19:23.023,LGG-AGA,-1.53008,42.9985,241.31464943408164,-150.49564
1490757564503,57,28-Mar-2017 10:19:24.024,BSR-IST,44.30404,32.83823,257.1920020062759,-52.18013
1490757564642,71,28-Mar-2017 10:19:24.024,IAH-SFO,-105.22045,33.63671,200.06251155177685,-69.14203
1490757564671,11,28-Mar-2017 10:19:24.024,VKO-ESB,35.58388,50.61646,206.099468375916,-169.2187
1490757564841,78,28-Mar-2017 10:19:24.024,DCA-STL,-80.16728,38.96432,204.89515516421685,-88.33034
1490757565009,22,28-Mar-2017 10:19:25.025,LJG-NGB,103.36972,27.53879,261.28217655302916,77.4832
1490757565415,93,28-Mar-2017 10:19:25.025,GDL-PHX,-104.35463,22.25419,290.6884337394225,-29.47257
1490757565627,7,28-Mar-2017 10:19:25.025,DME-MLA,24.6455,46.68916,217.19715622973462,-141.29842
1490757565629,30,28-Mar-2017 10:19:25.025,TPE-KUH,124.24729,28.15207,208.63327111169403,41.91784
1490757565698,66,28-Mar-2017 10:19:25.025,CDG-PNR,6.00324,34.83273,219.2944821914134,170.86096
1490757566108,81,28-Mar-2017 10:19:26.026,BIQ-NYO,3.59273,49.13751,224.18670259148365,33.80788
1490757566127,10,28-Mar-2017 10:19:26.026,HGH-HKG,118.67448,28.22778,239.35034026201365,-142.9216
1490757566175,1,28-Mar-2017 10:19:26.026,PMI-INN,4.0828,40.94496,240.77732423834692,37.05321
1490757566352,51,28-Mar-2017 10:19:26.026,CRL-REU,3.97007,49.28229,234.80246179700492,-165.34012
1490757566594,97,28-Mar-2017 10:19:26.026,LAX-COS,-114.2659,35.64463,223.37065900273367,64.59747
1490757566904,87,28-Mar-2017 10:19:26.026,TSF-AGP,8.20291,43.93345,259.2314400658115,-122.56777
1490757566922,61,28-Mar-2017 10:19:26.026,MSP-RIC,-88.24248,42.97945,206.3539937133374,119.64537
1490757566966,36,28-Mar-2017 10:19:26.026,ITM-CTS,136.0093,35.60578,216.2514006265735,29.79555
1490757567185,17,28-Mar-2017 10:19:27.027,PVD-TPA,-76.21872,36.48378,292.47682912863564,-146.12917
1490757567230,40,28-Mar-2017 10:19:27.027,SUV-SYD,176.80713,-19.34735,224.34667753759274,-127.8804
1490757567411,3,28-Mar-2017 10:19:27.027,RIX-MLA,22.45572,54.61512,252.9478624384671,-160.34659
1490757567752,100,28-Mar-2017 10:19:27.027,OKA-KIJ,128.00617,26.61451,236.53127056258654,37.69957
1490757567775,79,28-Mar-2017 10:19:27.027,DWC-KUF,55.0196,25.26418,237.02624897681895,-6.07928
1490757567863,88,28-Mar-2017 10:19:27.027,PHX-DTW,-104.92943,36.48175,227.13493799630766,64.35054
1490757568201,68,28-Mar-2017 10:19:28.028,AYT-ZRH,22.83345,41.60989,233.9635324067858,-55.19427
1490757568379,44,28-Mar-2017 10:19:28.028,ADD-MPM,36.1366,-6.70855,213.9092353388896,-170.3636
1490757568401,75,28-Mar-2017 10:19:28.028,IGR-SLA,-55.4467,-25.69294,240.61803062449314,-86.90418
1490757568427,45,28-Mar-2017 10:19:28.028,STT-MIA,-68.93848,20.47943,272.44538304636075,-60.85978
1490757568475,98,28-Mar-2017 10:19:28.028,MIG-SHA,105.43426,31.46149,217.48737863840637,86.93859
1490757568530,6,28-Mar-2017 10:19:28.028,ALA-AUH,76.17387,42.84097,269.806659224477,-129.20344
1490757568550,23,28-Mar-2017 10:19:28.028,SGC-TOF,75.34109,60.69082,286.45057949524744,125.59887
1490757568766,73,28-Mar-2017 10:19:28.028,PEK-TLV,75.63838,44.10244,294.56401781338076,-96.81507
1490757568809,72,28-Mar-2017 10:19:28.028,TPA-PDX,-96.30019,36.61268,295.1981215350251,-57.26051
1490757568830,14,28-Mar-2017 10:19:28.028,JUB-DXB,40.08263,12.86555,253.04360972423478,47.08052
1490757568859,83,28-Mar-2017 10:19:28.028,AUA-JFK,-70.99895,21.22176,218.93745334234382,-6.30999
1490757569113,50,28-Mar-2017 10:19:29.029,CIA-VLC,7.90088,41.15774,239.92048281712187,-101.87258
1490757569172,52,28-Mar-2017 10:19:29.029,LUX-ARN,6.93155,50.4389,235.214810363271,29.91942
1490757569324,25,28-Mar-2017 10:19:29.029,LAS-ATW,-110.31639,38.19661,260.8859829437983,62.69206
1490757569384,2,28-Mar-2017 10:19:29.029,VIE-HRK,24.4123,49.25403,265.847577562808,80.48348
